"task_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563617,21563618,21563619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563707,21563708,21563709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563707,21563708,21563709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661607,21661608,21661609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661617,21661618,21661619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661707,21661708,21661709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661707,21661708,21661709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662607,21662608,21662609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662617,21662618,21662619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662707,21662708,21662709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662707,21662708,21662709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663607,21663608,21663609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663617,21663618,21663619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663707,21663708,21663709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.log",TRUE,"not_started",NA,NA,NA,NA,NA
"s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663707,21663708,21663709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.log",TRUE,"not_started",NA,NA,NA,NA,NA
