"task_id","phase","value"
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_full_component_cache_sec",0.147999999999996
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_lambda_search_sec",4.236
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_final_solve_sec",0.0499999999999972
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","evaluated_lambda_count",8
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","unique_lambda_count",8
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","boundary_expansion_count",2
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","total.elapsed.sec",6.96300000000002
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_frames_sec",0.284999999999997
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_sync_rows_sec",0.238
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_system_cache_sec",0.0199999999999818
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_fold_component_cache_sec",1.238
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_full_component_cache_sec",0.331000000000017
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_lambda_search_sec",4.69899999999998
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","phase_final_solve_sec",0.129000000000019
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","evaluated_lambda_count",7
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","unique_lambda_count",7
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","boundary_expansion_count",1
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","total.elapsed.sec",6.895
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_frames_sec",0.24799999999999
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_sync_rows_sec",0.14800000000001
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_system_cache_sec",0.0630000000000024
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_fold_component_cache_sec",1.163
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_full_component_cache_sec",0.233000000000004
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_lambda_search_sec",4.937
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","phase_final_solve_sec",0.0669999999999931
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","evaluated_lambda_count",7
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","unique_lambda_count",7
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","boundary_expansion_count",1
